NATUREZA,TITULO,ANO,PAIS,IDIOMA,NOME-DO-CANDIDATO,CODIGO_INSTITUICAO,NOME-DA-INSTITUICAO,NOME-DO-CURSO,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Graduação,Uma análise e recrutamento e seleção para o perfil público,2017,Brasil,Português,Vanessa Thaís da Silva,,,,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Utilização de markting em redes sociais para o aumento da visibilidade na organização,2017,Brasil,Português,Maria Edla Silva,,,,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Como o Marketing Digital Influencia na visibilidade de Eventos Acadêmicos,2017,Brasil,Português,Emanuella Petruska Ataíde Silva,,,,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Fator influenciador na tomada de decisão de vestibulando,2017,Brasil,Português,Derlany Valéria da Silva,,,,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Loja Maschio Tribú,2017,Brasil,Português,Romeriton Fábio Lourenço,,,,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,ESTUDO COMPARATIVO ENTRE JAVA E KOTLIN NO DESENVOLVIMENTO DE APLICAÇÕES ANDROID,2019,Brasil,Português,Filiphe Vilar Figueiredo,JM1U00000000,Centro Universitário Boa Viagem,Ciência da Computação,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Aplicação prática de WO do WCM em uma planta de componentes automotivos,2018,Brasil,Português,Felipe Roberto de Souza,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Aplicação de um novo módulo para comunicação em um termômetro de IOT,2018,Brasil,Português,Júlio Cesar de Araújo Pereira,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Controle e Automação,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Indicadores de motivação no ambiente de trabalho: Um estudo de caso na Universidade de Pernambuco campus Caruaru,2017,Brasil,Português,Ana Cláudia Amaro da Silva,061400000000,Universidade de Pernambuco,Sistema de Informação,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,A Comunicação organizacional como ferramente estratégica: Uma análise na CIA da Coalhada na cidade de Camocim de São Felix,2017,Brasil,Português,Cláudia Mayara da Silva,061400000000,Universidade de Pernambuco,Administração,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Arquitetura SOA em ambientes integrados com barramentos ESB,2018,Brasil,Português,Jorge Eugênio Souza de Melo,JM1U00000000,Centro Universitário Boa Viagem,Ciência da Computação,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Agradabilidade de personagens de mangás brasileiros,2019,Brasil,Português,Felipe Rodrigues da Cunha,2100000009.0,Universidade Federal de Pernambuco,Design,8635639989103523,Nilson Valdevino Soares,Soares,"SOARES, Nilson;SOARES, Nilson Valdevino;SOARES, Nilson V.;SOARES, N. V.",Recife,PE,"Docente do Programa de Pós-graduação em Design de Artefatos Digitais da CESAR School Manaus e também dos cursos de &amp;quot;Mestrado Profissional em Design&amp;quot;, &amp;quot;Bacharelado em Design&amp;quot; e &amp;quot;Especialização em Design de Interação para Artefatos Digitais&amp;quot; da CESAR School Recife. Membro do Núcleo de Pesquisa em Hipermídia e Games.&amp;#10;&amp;#10;Doutor em Tecnologias da Inteligência e Design Digital pela Pontifícia Universidade Católica de São Paulo (2019). Mestre em Comunicação pela Universidade Federal de Pernambuco (2009). Graduado em Comunicação Social - Jornalismo pela Universidade Federal de Pernambuco (2004).  &amp;#10;&amp;#10;Possui interesse em estudos na áreas de cibercultura e novas mídias, game studies e design de jogos, bem como nos aspectos sociais, culturais e de desenvolvimento dos jogos (digitais ou não).&amp;#10;&amp;#10;Tem experiência na área de Comunicação (com ênfase em jogos, mundos virtuais, novas tecnologias e cibercultura) e Educação (com atividades de ensino e pesquisa ligadas ao game design, cultura e história dos jogos digitais, processos de gamificação e história do design).",24-08-2022,,https://orcid.org/0000-0002-3260-1543
Graduação,Assistir ao jogar: uma análise da observação de jogos nos ambientes online e presencial,2021,Brasil,Português,Mariana Mauricio Polesi,91400000001.0,Centro de Estudos e Sistemas Avançados do Recife,Design,8635639989103523,Nilson Valdevino Soares,Soares,"SOARES, Nilson;SOARES, Nilson Valdevino;SOARES, Nilson V.;SOARES, N. V.",Recife,PE,"Docente do Programa de Pós-graduação em Design de Artefatos Digitais da CESAR School Manaus e também dos cursos de &amp;quot;Mestrado Profissional em Design&amp;quot;, &amp;quot;Bacharelado em Design&amp;quot; e &amp;quot;Especialização em Design de Interação para Artefatos Digitais&amp;quot; da CESAR School Recife. Membro do Núcleo de Pesquisa em Hipermídia e Games.&amp;#10;&amp;#10;Doutor em Tecnologias da Inteligência e Design Digital pela Pontifícia Universidade Católica de São Paulo (2019). Mestre em Comunicação pela Universidade Federal de Pernambuco (2009). Graduado em Comunicação Social - Jornalismo pela Universidade Federal de Pernambuco (2004).  &amp;#10;&amp;#10;Possui interesse em estudos na áreas de cibercultura e novas mídias, game studies e design de jogos, bem como nos aspectos sociais, culturais e de desenvolvimento dos jogos (digitais ou não).&amp;#10;&amp;#10;Tem experiência na área de Comunicação (com ênfase em jogos, mundos virtuais, novas tecnologias e cibercultura) e Educação (com atividades de ensino e pesquisa ligadas ao game design, cultura e história dos jogos digitais, processos de gamificação e história do design).",24-08-2022,,https://orcid.org/0000-0002-3260-1543
